DYRK1A_N,ITSN1_N,pBRAF_N,pCAMKII_N,pERK_N,pMEK_N,pNR2A_N,pPKCAB_N,GSK3B_N,APP_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,pNUMB_N,RAPTOR_N,pP70S6_N,NUMB_N,pGSK3B_N,pPKCG_N,S6_N,AcetylH3K9_N,ARC_N,nNOS_N,Tau_N,IL1B_N,PSD95_N,SNCA_N,Ubiquitin_N,pS6_N,CaNA_N,Genotype
0.286237741,0.519021446,0.152818192,2.903976722,0.271042138,0.272658692,0.55738765,1.126953335,0.994503718,0.392606962,1.239681,0.40575493,0.381398858,0.593059597,0.291841793,0.255846535,0.467830585,0.209685806,0.168164599,2.297259155,0.674218228,0.376513407,0.129243111,0.199286935,0.286637451,0.584267994,2.388472109,0.155166011,1.216965015,0.129243111,1.264948377,1
0.278368993,0.503528621,0.158731937,3.049848773,0.282961801,0.254844853,0.562787051,1.249579926,1.033941974,0.416153243,1.27948919,0.416377282,0.395765655,0.608715134,0.290579142,0.262014114,0.483925171,0.20147702,0.164479816,2.252814225,0.687603069,0.373843837,0.123539112,0.192944719,0.280490428,0.578905858,2.186276619,0.157309816,1.160751416,0.123539112,1.221194522,1
0.298557804,0.541521284,0.191556176,3.122470342,0.29030007,0.256338683,0.585136078,1.415910677,1.04524308,0.426378227,1.343451966,0.433589207,0.394394045,0.630146546,0.298208886,0.267387765,0.488369388,0.201025057,0.162015945,2.220529613,0.661446469,0.382616743,0.120728929,0.19113041,0.288083713,0.604214123,2.133115034,0.148917995,1.137813212,0.120728929,1.284453303,1
0.237556561,0.420933556,0.142057633,2.293641343,0.237318409,0.222791141,0.442843534,0.998690164,0.840914503,0.339723744,0.981900452,0.333174565,0.311740891,0.52333889,0.242557752,0.230292927,0.430221481,0.187662902,0.161405541,2.365382759,0.609518293,0.333140265,0.12443286,0.189110918,0.280625543,0.614538083,2.144029346,0.152041703,1.181581234,0.12443286,1.256395405,1
0.252389804,0.460966543,0.155868295,2.587227828,0.256638343,0.237785449,0.500929368,1.146043548,0.957912905,0.378651089,1.08204992,0.380377058,0.346521508,0.580058417,0.26566649,0.237652682,0.466941052,0.185313054,0.157786694,2.300083979,0.574601101,0.341886722,0.118036764,0.179621163,0.269944947,0.600354577,2.052253429,0.155640571,1.139964542,0.118036764,1.242231968,1
0.263753359,0.489605431,0.168293028,2.745439118,0.276057135,0.253995192,0.530476595,1.270400226,1.004242681,0.395417904,1.158393438,0.39626644,0.363456371,0.596662424,0.278037053,0.259086409,0.481685759,0.176744611,0.151077822,2.247442455,0.589970771,0.333028864,0.112714651,0.179119474,0.26342711,0.5826635,1.999086591,0.146602119,1.098374132,0.112714651,1.145506028,1
0.238836364,0.384145455,0.152581818,2.093527273,0.236945455,0.221381818,0.423127273,1.040727273,0.798690909,0.334836364,0.852072727,0.363054545,0.347054545,0.526545455,0.245236364,0.24,0.437818182,0.176838419,0.16995998,2.377063532,0.54002001,0.326788394,0.126813407,0.183716858,0.266508254,0.608804402,2.066033017,0.166708354,1.2006003,0.126813407,1.180715358,1
0.226899537,0.395432154,0.148977459,2.178981938,0.260785192,0.218092253,0.434243917,1.032094342,0.810867294,0.348260934,0.865054486,0.364979848,0.34841021,0.534109569,0.249141663,0.238543066,0.451410658,0.17364832,0.161836337,2.337189479,0.551509985,0.335241111,0.122747199,0.17084754,0.268631271,0.586215295,2.006332197,0.168046761,1.156113005,0.122747199,1.16074038,1
0.261107314,0.443779904,0.176008202,2.475734792,0.27050581,0.257006152,0.499316473,1.196684894,0.937799043,0.416097061,0.989576213,0.42874231,0.394053315,0.609022556,0.276999316,0.263841422,0.508031442,0.165934718,0.159406528,2.330089021,0.532937685,0.327596439,0.119881306,0.174599407,0.266824926,0.581127596,1.918931751,0.163086053,1.124035608,0.119881306,1.139347181,1
0.216134185,0.364057508,0.151597444,1.919488818,0.223642173,0.22172524,0.404153355,0.981629393,0.776038339,0.321246006,0.781948882,0.343450479,0.349361022,0.51086262,0.247124601,0.228594249,0.444408946,0.15910475,0.162606577,2.27816687,0.491626066,0.30816078,0.118757613,0.162454324,0.24954324,0.571559074,1.919457978,0.172959805,1.174634592,0.118757613,1.142204629,1
0.212369478,0.369959839,0.143453815,1.90811245,0.230361446,0.215421687,0.404337349,0.965301205,0.775421687,0.324658635,0.785702811,0.357108434,0.362248996,0.516947791,0.235823293,0.254136546,0.441767068,0.158342031,0.155210974,2.267630833,0.509765916,0.309080066,0.121365737,0.176830177,0.251975548,0.59415536,1.874310422,0.176681079,1.157447443,0.121365737,1.112718056,1
0.25728988,0.432628168,0.17724414,2.308557271,0.269106156,0.254812274,0.484848485,1.153611588,0.925862398,0.395845245,0.933295216,0.421955403,0.410329712,0.591957309,0.277301315,0.257861635,0.506003431,0.154758285,0.158710854,2.303739739,0.503648525,0.31909395,0.123289754,0.176497416,0.258133171,0.593341441,1.892520523,0.17923381,1.155062329,0.123289754,1.171784737,1
0.37869997,0.738617367,0.165896352,3.622971777,0.386665355,0.276133346,0.748057823,1.248795358,1.193922706,0.436031075,0.709509293,0.447634969,0.453338578,0.714032845,0.361884158,0.302979644,0.583341528,0.233123666,0.160844659,2.287599685,0.72542963,0.306357408,0.125968775,0.224868022,0.301302932,0.512018421,2.161967876,0.164045827,1.266033921,0.125968775,1.249017185,1
0.364971751,0.702542373,0.156967985,3.477212806,0.367514124,0.261016949,0.711393597,1.304048964,1.123163842,0.427118644,0.676365348,0.427966102,0.429096045,0.682862524,0.334086629,0.285781544,0.548305085,0.232658072,0.161895195,2.214186059,0.717506557,0.304871924,0.127685697,0.227635471,0.313131313,0.516435069,2.140688655,0.170489425,1.279200848,0.127685697,1.214074446,1
0.369857994,0.681355932,0.157764544,3.374988548,0.354924416,0.25478699,0.70279432,1.362986716,1.112505726,0.404672469,0.657077416,0.42134677,0.372972973,0.670545121,0.325332112,0.269720568,0.524415941,0.241228581,0.165811866,2.337626763,0.733360532,0.321540972,0.119361231,0.235866651,0.321366127,0.530364844,2.318452034,0.159517426,1.278120993,0.119361231,1.299277305,1
0.340110471,0.63039135,0.155129862,3.172875779,0.354448231,0.233047362,0.656246327,1.213891174,1.091432601,0.410153955,0.620401927,0.42919262,0.446115877,0.659654483,0.339757903,0.287225291,0.553649077,0.214861875,0.159183382,2.311299879,0.658576629,0.299807267,0.116496538,0.214647726,0.31294168,0.545220929,2.123777572,0.152830323,1.169962167,0.116496538,1.256977657,1
0.364356657,0.603838857,0.174199308,2.980136146,0.335453632,0.232228546,0.613993974,1.154335454,1.0252204,0.388684299,0.586206897,0.408101774,0.405535097,0.626938958,0.315701373,0.265037384,0.515679054,0.213054012,0.160467436,2.307253812,0.671084509,0.30155337,0.120208066,0.216331766,0.318155907,0.547954967,2.176428673,0.155408294,1.130468861,0.120208066,1.245190252,1
0.353143364,0.595631445,0.154229959,3.046013971,0.33008094,0.229958975,0.60217319,1.215434084,1.033706619,0.392393835,0.579997782,0.416454152,0.372879477,0.616587205,0.307129394,0.25224526,0.513360683,0.220018955,0.165706787,2.409856383,0.637967486,0.292556681,0.117955821,0.221404097,0.329080703,0.539330757,2.267551214,0.151272144,1.090836189,0.117955821,1.28045491,1
0.306110712,0.547951114,0.153414809,2.685406183,0.320488857,0.218547807,0.56635514,1.149388929,0.994392523,0.376419842,0.541480949,0.422429907,0.458950395,0.643134436,0.321926671,0.301365924,0.531416247,0.194040899,0.1551772,2.245026372,0.577033404,0.266308874,0.113352457,0.205700009,0.294531322,0.540205422,2.001665587,0.157583048,1.123068382,0.113352457,1.199037661,1
0.278722045,0.492907348,0.135463259,2.358594249,0.294313099,0.203450479,0.497380192,1.050607029,0.895079872,0.318977636,0.47629393,0.37086262,0.360511182,0.561916933,0.279361022,0.239488818,0.476166134,0.19522837,0.156052729,2.273022651,0.582064612,0.274043817,0.115391756,0.207853695,0.309227627,0.556442629,2.09051244,0.165336056,1.099702934,0.115391756,1.193650204,1
0.274203945,0.491040351,0.132654377,2.442696919,0.29779554,0.204976151,0.519530746,1.070259121,0.887456491,0.337759443,0.467448756,0.391001676,0.363155859,0.55794766,0.295088307,0.24816295,0.473249968,0.199117167,0.164187698,2.375491795,0.605220228,0.286728721,0.117934939,0.211783898,0.306112657,0.553977545,2.187122157,0.162844257,1.117071298,0.117934939,1.20285961,1
0.273416887,0.480870712,0.146273087,2.254287599,0.295844327,0.219986807,0.501649077,1.035290237,0.859498681,0.32866095,0.477572559,0.414577836,0.495877309,0.608014512,0.309201847,0.28792876,0.515996042,0.177289206,0.157876272,2.238451643,0.548590808,0.250847854,0.118348731,0.197754649,0.284645071,0.541106303,1.985615717,0.171208046,1.140217518,0.118348731,1.117062332,1
0.254252874,0.435862069,0.134252874,2.06835249,0.27816092,0.204291188,0.465287356,0.994329502,0.823295019,0.321992337,0.427586207,0.380383142,0.388045977,0.560613027,0.281072797,0.274482759,0.473716475,0.184826282,0.160482156,2.242614039,0.553178918,0.269085323,0.123138738,0.199716379,0.292838572,0.56357835,2.093004018,0.173008745,1.14121957,0.123138738,1.115575514,1
0.261084505,0.440908389,0.161285339,2.091302333,0.293217982,0.199443844,0.455739224,1.013131469,0.829445389,0.329831608,0.425459601,0.399505639,0.362428549,0.552757609,0.276069829,0.255986405,0.484628457,0.192044064,0.163280294,2.300122399,0.574785802,0.270134639,0.12753978,0.211995104,0.3124847,0.556793146,2.182129743,0.178947368,1.169522644,0.12753978,1.189840881,1
0.235262206,0.411392405,0.135985533,1.706690778,0.281555154,0.196383363,0.409764919,0.891139241,0.744665461,0.299095841,0.397649186,0.409222423,0.428028933,0.569620253,0.286256781,0.284810127,0.5,0.16068107,0.151953069,2.07926742,0.49420518,0.230791243,0.108456145,0.169838317,0.250107311,0.535555874,1.881671198,0.169409071,1.080984404,0.108456145,1.006295607,1
0.235136583,0.390108909,0.146402428,1.65738261,0.254954472,0.194251027,0.400464203,0.889126942,0.732547759,0.298339582,0.384752723,0.406177468,0.387073737,0.565077665,0.275843599,0.275843599,0.494018925,0.16625952,0.1566317,2.107486708,0.496623078,0.242419888,0.114815347,0.182353786,0.267136083,0.541169708,1.980025866,0.193705992,1.081477224,0.114815347,0.999856301,1
0.226490527,0.380497132,0.1329741,1.654962628,0.250130367,0.208065357,0.388145315,0.862854163,0.725186859,0.287502173,0.384147401,0.392490874,0.402572571,0.533460803,0.292543021,0.267860247,0.470710933,0.173873464,0.165983917,2.17357002,0.496434532,0.24032772,0.119101805,0.208921256,0.277044455,0.557426794,2.086481566,0.195417994,1.150811713,0.119101805,1.071612805,1
0.500643119,0.828336796,0.197684773,4.195310181,0.556248145,0.328880974,0.905609973,1.584050658,1.329672504,0.52686257,0.842881171,0.484614624,0.405461561,0.833976452,0.406352033,0.370535273,0.541802711,0.236992496,0.18222929,2.405456443,0.696069175,0.273666948,0.115042489,0.201212543,0.302638772,0.473786215,2.087959052,0.148486806,1.215176664,0.115042489,1.435869403,1
0.478054342,0.807524226,0.189720692,4.080562417,0.531730952,0.322154665,0.865380961,1.47833935,1.285483565,0.491354741,0.807429223,0.467889037,0.416777503,0.780923428,0.397206916,0.357495725,0.521090633,0.236491228,0.177493734,2.37593985,0.707218045,0.274837093,0.123609023,0.212882206,0.330025063,0.479699248,2.12566416,0.150426065,1.192230576,0.123609023,1.437192982,1
0.490755977,0.836221082,0.1985287,4.218662279,0.539057206,0.319910948,0.879488917,1.462975511,1.304133191,0.501500339,0.813183622,0.476333366,0.462588326,0.79682509,0.407027393,0.366760236,0.543219437,0.239300784,0.171840466,2.34970866,0.71689773,0.284659433,0.12286518,0.218053044,0.320072333,0.491058871,2.187412096,0.150492264,1.203385574,0.12286518,1.453787422,1
0.484586466,0.74160401,0.19887218,3.963032581,0.527944862,0.327192982,0.820676692,1.69273183,1.335087719,0.492105263,0.735213033,0.476315789,0.409899749,0.804636591,0.407894737,0.363408521,0.529197995,0.229807258,0.177270676,2.546187069,0.626700187,0.255527622,0.121510991,0.215303294,0.3123187,0.472184619,2.136208341,0.14084961,1.190485399,0.121510991,1.482434088,1
0.440089191,0.711653562,0.194578101,3.719281774,0.510620819,0.295153151,0.776786762,1.545123812,1.285764582,0.459453116,0.681844854,0.464499472,0.393967844,0.749090482,0.375542777,0.34855064,0.485858467,0.230573332,0.176439859,2.479365287,0.642157503,0.269491968,0.124069479,0.204257542,0.313699882,0.496082016,2.213987201,0.146597884,1.20249445,0.124069479,1.539375735,1
0.452596073,0.729309722,0.192868329,3.792193712,0.513070714,0.307794242,0.792555114,1.511504638,1.273942898,0.478135164,0.710516805,0.471027587,0.462353933,0.740633659,0.391880496,0.365980002,0.505481267,0.241964227,0.172859877,2.530262029,0.649264075,0.276813412,0.126130288,0.208765098,0.330473236,0.518579632,2.259916837,0.152531186,1.213715266,0.126130288,1.553758828,1
0.420346388,0.666250585,0.195350289,3.469496021,0.498829771,0.304883757,0.707910751,1.626150726,1.242783586,0.451552504,0.662037759,0.457637697,0.395537525,0.745046029,0.365111562,0.347168045,0.525511,0.201947502,0.177476715,2.648433531,0.566045724,0.242337003,0.115918713,0.185012701,0.296359018,0.470364098,2.119813717,0.139712108,1.087044877,0.115918713,1.481033023,1
0.39416893,0.62369587,0.200657425,3.208803773,0.467914821,0.282835501,0.666857225,1.449621266,1.156495641,0.4110333,0.599971416,0.412033729,0.383878805,0.691153351,0.340145777,0.337287409,0.484779191,0.214110214,0.180677431,2.614338364,0.584942085,0.254299754,0.119427869,0.206037206,0.313267813,0.498420498,2.236925237,0.149262899,1.136275886,0.119427869,1.474464724,1
0.40173887,0.659571279,0.190825963,3.384350172,0.476240444,0.300554639,0.709488832,1.489881577,1.19412382,0.440713536,0.620296807,0.435317044,0.451806326,0.717133863,0.377004947,0.359016639,0.499625244,0.212616412,0.179230364,2.597873836,0.580477948,0.264804077,0.118081181,0.193551221,0.322263223,0.532683184,2.274556317,0.154893692,1.154190828,0.118081181,1.516605166,1
0.382181818,0.586545455,0.202727273,3.006363636,0.442727273,0.310363636,0.657636364,1.499090909,1.179818182,0.416909091,0.586545455,0.443454545,0.399090909,0.679090909,0.364545455,0.355818182,0.489818182,0.184061815,0.187406297,2.496367201,0.539614808,0.23988006,0.116134241,0.192365356,0.277476646,0.474109099,2.107138738,0.153154192,1.195479183,0.116134241,1.433514012,1
0.365621698,0.572208524,0.190383938,2.948221205,0.432370553,0.294646002,0.649172244,1.384290243,1.128566397,0.410003522,0.568686157,0.435716802,0.450510743,0.679112364,0.346953153,0.365269461,0.456674886,0.1960254,0.179209784,2.55056444,0.549035748,0.255997178,0.120649106,0.186853246,0.291862653,0.528104421,2.212958608,0.154868297,1.213193791,0.120649106,1.543273754,1
0.365604868,0.599498926,0.198818898,3.069434503,0.436471009,0.29599141,0.660164639,1.414101646,1.161238368,0.405511811,0.578382248,0.431102362,0.44380816,0.687544739,0.359520401,0.376879026,0.476914817,0.196432847,0.187215705,2.533397175,0.543571942,0.260593728,0.12173809,0.195834331,0.294110606,0.540938473,2.29351209,0.155015561,1.284654058,0.12173809,1.520110127,1
0.45099035,0.714660572,0.185373286,5.415185373,0.481293381,0.337650245,0.998222448,1.696038598,1.234890808,0.499576773,0.79473506,0.456830879,0.472490266,0.855679702,0.396394109,0.366006433,0.430082952,0.216071189,0.18606627,2.639985691,0.439118186,0.263381478,0.12936547,0.207217279,0.279077047,0.498457273,2.266064482,0.142422752,1.414300407,0.12936547,1.380807584,1
0.430101997,0.725550699,0.183251907,5.483843319,0.472957915,0.339933145,1.030941973,1.744664438,1.246592954,0.485043284,0.785720408,0.449730008,0.429244879,0.874089312,0.404131311,0.365218137,0.428473472,0.219623191,0.182169837,2.503686175,0.438927824,0.265131519,0.129607718,0.207244926,0.278920542,0.551651952,2.348047693,0.148493674,1.432693183,0.129607718,1.403294803,1
0.422576225,0.72045221,0.183967112,5.483384721,0.474563207,0.334874957,1.026293251,1.708376156,1.220366564,0.495803357,0.805926687,0.47387804,0.4554642,0.89311408,0.406046591,0.337187393,0.43705036,0.233587216,0.19190692,2.56889865,0.468716415,0.279986916,0.137376758,0.214989954,0.284846502,0.60221485,2.511518153,0.163263399,1.572076071,0.137376758,1.486846409,1
0.395634668,0.638482729,0.183937275,5.919156601,0.44829413,0.308328036,0.928268701,1.801864802,1.218266582,0.459631278,0.70523416,0.43303666,0.448611994,0.845518118,0.379317652,0.344140708,0.416083916,0.191065535,0.171322489,2.636904762,0.365452617,0.258074022,0.130068364,0.190888732,0.248762376,0.537718058,2.270096653,0.149752475,1.386492221,0.130068364,1.415134371,1
0.391900377,0.63614483,0.178107995,5.732105483,0.441607367,0.303892842,0.898179154,1.666806195,1.219024697,0.460652993,0.695165341,0.442339891,0.490163248,0.848995396,0.389179573,0.355169527,0.399853495,0.193434374,0.170730246,2.56640508,0.387647517,0.255616127,0.130653567,0.196130114,0.252321332,0.539028335,2.32911999,0.154795423,1.453243875,0.130653567,1.448511352,1
0.383192765,0.626562341,0.173153135,5.786302205,0.426582664,0.297937202,0.899908546,1.59546794,1.161873793,0.44578803,0.662127833,0.432679606,0.395386648,0.826846865,0.363479321,0.314805406,0.433086068,0.196197581,0.176644005,2.52120811,0.370434992,0.258769027,0.135370916,0.191625053,0.250105288,0.580891643,2.457072378,0.165513507,1.526502617,0.135370916,1.504422117,1
0.372281167,0.577851459,0.179575597,5.382891247,0.420026525,0.303846154,0.791246684,1.779708223,1.121087533,0.431167109,0.6066313,0.428249337,0.418435013,0.785809019,0.35265252,0.341246684,0.391909814,0.179648736,0.166811058,2.635819485,0.353390565,0.22903048,0.124832638,0.173978105,0.233598488,0.524769631,2.25888005,0.142238324,1.399306923,0.124832638,1.324328582,1
0.347121369,0.565093361,0.174792531,5.19878112,0.404175311,0.288770747,0.779823651,1.569242739,1.083506224,0.424144191,0.627723029,0.42155083,0.379797718,0.759465768,0.355679461,0.326504149,0.377204357,0.182376222,0.170745497,2.582505452,0.343429448,0.237460625,0.131087957,0.18924158,0.246506744,0.547936354,2.328971812,0.152814797,1.3859139,0.131087957,1.431225265,1
0.330275229,0.542507645,0.163914373,5.053333333,0.398165138,0.271681957,0.741896024,1.490275229,1.025932722,0.39559633,0.56,0.381039755,0.352538226,0.726238532,0.32146789,0.287461774,0.358409786,0.183765225,0.172157279,2.567563149,0.349137579,0.245074798,0.134881059,0.188097768,0.251614485,0.566009973,2.472982915,0.165617592,1.481566255,0.134881059,1.470285294,1
0.422991643,0.573767696,0.20689067,5.645062255,0.448746376,0.307180624,0.800443459,2.064983797,1.173119563,0.480982432,0.635169708,0.494627324,0.443288419,0.810677128,0.380692478,0.345898004,0.462561828,0.161879631,0.180858622,2.465543489,0.278595352,0.196691363,0.121282858,0.1723333,0.204912209,0.413681112,1.995026895,0.148482696,1.471125546,0.121282858,1.209073379,1
0.468944622,0.568254503,0.222353139,5.471806093,0.445884531,0.312236997,0.78034001,1.942265612,1.155697694,0.488301633,0.621444201,0.456320485,0.387308534,0.75088369,0.384447063,0.344049823,0.458845312,0.166426513,0.187114039,2.532523672,0.306504734,0.204302182,0.111877316,0.164985591,0.218196789,0.460271717,2.022231371,0.141107452,1.424351585,0.111877316,1.224166324,1
0.373620945,0.561337066,0.221966079,5.370986333,0.434217026,0.294911905,0.772600033,1.829079532,1.137493825,0.435534332,0.609912728,0.44047423,0.393380537,0.751029145,0.383006751,0.334925078,0.469948954,0.166418704,0.183528162,2.458979809,0.316046759,0.217428268,0.118278427,0.166312434,0.229755579,0.481827843,2.036344315,0.139532412,1.373219979,0.118278427,1.335069075,1
0.43200681,0.538838051,0.206852522,5.23409236,0.469248776,0.322834646,0.743349649,2.088103852,1.125133007,0.469248776,0.606937646,0.472866567,0.448818898,0.812726112,0.384762715,0.357735688,0.460310704,0.143327842,0.182866557,2.376251426,0.253706755,0.193638322,0.10822456,0.161829933,0.174882778,0.487897605,1.960714738,0.143201115,1.426054999,0.10822456,1.185527816,1
0.411998328,0.536162207,0.239130435,5.220735786,0.464464883,0.345735786,0.741638796,1.971780936,1.127717391,0.456730769,0.606814381,0.468018395,0.402801003,0.788879599,0.383779264,0.344063545,0.442934783,0.146659906,0.181898846,2.363924452,0.290657878,0.192039549,0.114843453,0.160096337,0.179743947,0.516034985,1.978324249,0.143744454,1.416909621,0.114843453,1.251869692,1
0.354198767,0.485939908,0.226117103,4.699922958,0.417180277,0.331856703,0.675654854,1.749614792,1.033127889,0.412365177,0.588597843,0.42546225,0.384437596,0.712249615,0.358628659,0.32068567,0.392912173,0.148972157,0.177205308,2.343481655,0.279208951,0.197111632,0.114623992,0.154566745,0.178636482,0.557507156,1.98074421,0.148711944,1.323054905,0.114623992,1.271922977,1
0.423525668,0.668328384,0.185299109,6.193996606,0.457361052,0.317882902,0.9327535,1.645523971,1.318943572,0.501272804,0.673419601,0.477938057,0.440496394,0.863491727,0.411009758,0.340050912,0.590369113,0.188884737,0.176178528,1.998665314,0.484170626,0.215204741,0.110405211,0.198868186,0.182585019,0.456729486,2.214831029,0.129571299,1.340985532,0.110405211,1.169665261,1
0.431654676,0.699585786,0.193481578,6.315456726,0.464028777,0.321887944,0.965118814,1.624046218,1.306409418,0.514606497,0.681927186,0.482777414,0.417811206,0.826684107,0.411052976,0.346086767,0.595705254,0.190143136,0.164660594,1.965300369,0.541422685,0.219041423,0.11282802,0.189546736,0.183311646,0.490078074,2.307742355,0.130557363,1.269193234,0.11282802,1.215300369,1
0.425481289,0.698031581,0.187324248,6.263681592,0.451871079,0.316785637,0.967337227,1.530932295,1.351611508,0.494159637,0.674886437,0.471014493,0.417910448,0.831062081,0.406986805,0.366645036,0.565758166,0.189916059,0.165120389,1.999171637,0.551358516,0.227137177,0.110669317,0.196542964,0.192898167,0.477358074,2.328915397,0.131102275,1.278440468,0.110669317,1.282803181,1
0.410867238,0.614694861,0.189507495,5.664079229,0.442317987,0.314641328,0.864694861,1.722296574,1.289614561,0.5251606,0.620583512,0.496921842,0.446734475,0.857066381,0.408324411,0.352783726,0.579362955,0.18020595,0.178918764,2.124284897,0.436927918,0.207236842,0.114702517,0.198584096,0.194579519,0.472754577,2.311427346,0.142448513,1.387371281,0.114702517,1.116132723,1
0.402910659,0.636167632,0.187710551,5.787494947,0.441045681,0.296051745,0.871984908,1.600862417,1.289987872,0.473790594,0.617571756,0.48591834,0.427435656,0.824956205,0.398194313,0.350222342,0.574450883,0.177750558,0.178759277,2.095756178,0.481014482,0.210173644,0.116506953,0.186829022,0.192376972,0.497442179,2.321132646,0.146912602,1.309460336,0.116506953,1.172634916,1
0.358812841,0.585099939,0.171653543,5.152150212,0.394791036,0.274136887,0.805451242,1.352392489,1.16826166,0.426529376,0.552877044,0.454149001,0.382919443,0.734827377,0.364264082,0.320411872,0.513385827,0.180598104,0.163238512,2.040408461,0.498978848,0.218380744,0.115463166,0.189861415,0.199708242,0.509628009,2.338293217,0.140846098,1.267031364,0.115463166,1.206126915,1
0.394220846,0.573271414,0.198658411,5.274165807,0.428448572,0.317337461,0.813209494,1.685070519,1.206570347,0.49380805,0.589267286,0.510147919,0.450980392,0.850361197,0.403336773,0.377192982,0.596319229,0.157411418,0.169106818,2.195703023,0.393571862,0.184094256,0.105171966,0.176297323,0.163129169,0.416442866,2.189985272,0.140518063,1.285281123,0.105171966,1.06887291,1
0.388473308,0.573614417,0.198911935,5.207072424,0.419075145,0.301938116,0.800918055,1.564943897,1.217953077,0.503400204,0.568684121,0.495749745,0.451717103,0.805848351,0.396803808,0.359911595,0.561543693,0.155894856,0.160492756,2.119979179,0.416673896,0.189815216,0.102021341,0.176715537,0.171944131,0.462826408,2.190422486,0.13342587,1.299210549,0.102021341,1.135594691,1
0.344535126,0.552408385,0.182269163,4.893742999,0.389182269,0.28212514,0.7550008,1.407905265,1.116978717,0.432389182,0.528404545,0.477356377,0.40662506,0.763962234,0.371579453,0.355896944,0.523283725,0.1582798,0.155424697,2.111795146,0.428265525,0.201552463,0.106620271,0.1789793,0.177819415,0.48831192,2.252141328,0.13847252,1.222608851,0.106620271,1.160778016,1
0.356999599,0.526073004,0.206177296,4.734857601,0.410348977,0.303449659,0.723024469,1.610509426,1.13136783,0.459286001,0.55354994,0.506217409,0.472924188,0.799638989,0.390092258,0.378259126,0.579823506,0.148305599,0.167132273,2.238552168,0.362929673,0.184015547,0.111381028,0.159844528,0.164703024,0.42936961,2.108951779,0.161909389,1.257014454,0.111381028,0.990525932,1
0.324591968,0.482119934,0.181184669,4.316889785,0.371538603,0.276545021,0.680359435,1.363102879,1.049514029,0.424353567,0.480286081,0.464881716,0.405281496,0.747845223,0.35723455,0.330643682,0.522831469,0.147373662,0.169405029,2.263878516,0.4339059,0.187204381,0.113144137,0.164799602,0.168907145,0.472118496,2.22193179,0.153597212,1.256659198,0.113144137,1.072068708,1
0.349743395,0.506557689,0.191978711,4.439840335,0.386238358,0.279984794,0.699676868,1.388139137,1.07907242,0.417791294,0.507127922,0.471393271,0.462459608,0.733510739,0.370461889,0.346321992,0.583729329,0.147047715,0.169079693,2.268034748,0.427923958,0.190230392,0.109152713,0.173486088,0.177388896,0.485584792,2.220193881,0.19451089,1.205212136,0.109152713,1.107893743,1
0.341148886,0.483001172,0.203048066,4.28862837,0.421805393,0.337866354,0.714419695,1.548651817,1.103634232,0.461899179,0.540679953,0.527784291,0.513950762,0.801875733,0.397655334,0.392731536,0.6,0.126064227,0.168185213,2.198506348,0.32442121,0.172218073,0.098730396,0.145182972,0.149066468,0.448095594,2.031665422,0.176101568,1.263928305,0.098730396,0.933980583,1
0.331467226,0.492185678,0.201772801,4.289013296,0.377420107,0.306041521,0.714019128,1.438068579,1.087473758,0.468859342,0.517611383,0.506881269,0.493585258,0.776300443,0.392115699,0.379752741,0.576627012,0.136003655,0.166159001,2.191593055,0.36658544,0.174078587,0.109046604,0.148949132,0.156716418,0.475479744,2.06670728,0.170880292,1.267286019,0.109046604,1.006853488,1
0.312993386,0.48090463,0.204608492,3.969916791,0.355451248,0.269042031,0.651162791,1.307019415,0.99018562,0.414764242,0.52293578,0.483251547,0.498826541,0.723490506,0.36462556,0.374866652,0.51418818,0.133108935,0.161107711,2.128824969,0.386321909,0.167227662,0.102815177,0.147031824,0.158506732,0.507037944,2.057833537,0.17870257,1.197827417,0.102815177,1.040544676,1
0.415249589,0.655787164,0.205156336,7.464070214,0.398930335,0.339687329,0.810477235,1.971749863,1.327482172,0.590647285,0.681157433,0.568568294,0.493280307,0.892073505,0.497668678,0.445282501,0.942402633,0.205987747,0.174199515,1.841232227,0.316437406,0.372962663,0.120159519,0.188648711,0.21384811,0.375968096,1.902959195,0.156224714,1.307074327,0.120159519,0.940527107,1
0.385877412,0.612547578,0.194251214,7.021525135,0.374589841,0.328914556,0.772148576,1.753773461,1.291114319,0.534847093,0.653235333,0.530515816,0.467515422,0.844992781,0.459640373,0.399789999,0.824517653,0.186384319,0.169000117,1.743437172,0.369851826,0.390211177,0.108155408,0.175883794,0.215902462,0.38006067,1.868043402,0.14374052,1.367810057,0.108155408,1.027476374,1
0.397678917,0.624242424,0.189426177,6.901096067,0.362604771,0.300193424,0.759381044,1.688845906,1.259574468,0.529206963,0.633397808,0.526499033,0.479303675,0.827208253,0.443068988,0.375757576,0.752804642,0.187387711,0.173972931,1.756857109,0.469756857,0.399628698,0.115882142,0.173913043,0.220385675,0.383099772,1.968439334,0.143310576,1.351539106,0.115882142,1.074200503,1
0.35652729,0.565751676,0.217682732,6.335142036,0.371209703,0.308011491,0.724545164,1.897223109,1.195818704,0.528247686,0.599744654,0.530641558,0.479731886,0.83338653,0.460740504,0.416374082,0.884934568,0.194807068,0.166534439,1.943526866,0.290010819,0.387234043,0.117345835,0.173025604,0.236855391,0.356797692,1.870032456,0.14626758,1.252939055,0.117345835,0.85712225,1
